"transect_id","survey_date","Transect_site","site_lat","site_lon","site_habitat","specific_site","length_m","length_validty","visibility_m","visibility_confidence","turn","temp_deg_c","track_name","obs_num","sp_visual_identification","sex","disk_width_cm","width_validity","activity","obs_lat","obs_lon","depth_m","depth_accuracy","water_temp_c","obs_habitat","photo_name","Observation_time","concurring_observation","dive_type","Observation_in_transect"
"44337Gador DeepNo3.461m",2021-05-21,"Gador Deep",32.42213,34.8656,"S-R-R","Kushi deep",461,1,7.3,1,"",22.4,"2021-05-21T09-05-25Z-route.gpx",417,"Dasiyatis pastinaca","F-vis preg.",28,1,"hidden in sand",32.41708,34.86848,8.45,1,22.4,"sand","PARA0025","9:36",NA,"Snorkling+freedives",2
"44337Gador DeepNo3.461m",2021-05-21,"Gador Deep",32.42213,34.8656,"S-R-R","Kushi deep",461,1,7.3,1,"",22.4,"2021-05-21T09-05-25Z-route.gpx",418,"Dasiyatis pastinaca","F-vis preg.",45,1,"hidden in sand",32.41708,34.86848,8.45,1,22.4,"sand","PARA0025","9:14",NA,"Snorkling+freedives",2
"44337Gador ShallowNo4.585m",2021-05-21,"Gador Reserve",32.41921,34.87021,"S","Secret shallow entry",585,1,7.3,1,"",22.7,"2021-05-21T09-24-25Z-route.gpx",414,"Dasiyatis pastinaca","F",46,1,"hidden in sand",32.41698,34.86856,6.55,1,22.7,"sand next to rock rim","PARA0033","9:38",NA,"Snorkling+freedives",3
"44337Gador ShallowNo4.585m",2021-05-21,"Gador Reserve",32.41921,34.87021,"S","Secret shallow entry",585,1,7.3,1,"",22.7,"2021-05-21T09-24-25Z-route.gpx",415,"Dasiyatis pastinaca","M",50.5,1,"hidden in sand",32.41708,34.86848,5.85,1,22.8,"sand","PARA0027","9:36",NA,"Snorkling+freedives",3
"44337Gador ShallowNo4.585m",2021-05-21,"Gador Reserve",32.41921,34.87021,"S","Secret shallow entry",585,1,7.3,1,"",22.7,"2021-05-21T09-24-25Z-route.gpx",416,"Dasiyatis pastinaca","M",50.5,1,"hidden in sand",32.41708,34.86848,5.85,1,22.8,"sand","","9:36",NA,"Snorkling+freedives",3
"44337Gador ShallowNo5.344m",2021-05-21,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",344,1,7.3,1,"W",23,"2021-05-21T09-42-34Z-route.gpx",413,"Dasiyatis pastinaca","F-vis preg.",53,1,"hidden in sand",32.4167,34.86874,4.75,1,23,"sand pool","PARA0039","9:46",NA,"Snorkling+freedives",1
"44337Gador ShallowNo6.404m",2021-05-21,"Gador Reserve",32.41921,34.87021,"R","Secret shallow",404,1,7.3,1,"",23.5,"2021-05-21T09-54-09Z-route.gpx",410,"Dasiyatis pastinaca","F-vis preg.",NA,NA,"hidden in sand",32.41424,34.86815,2,1,23.5,"","","10:10",NA,"Snorkling+freedives",3
"44337Gador ShallowNo6.404m",2021-05-21,"Gador Reserve",32.41921,34.87021,"R","Secret shallow",404,1,7.3,1,"",23.5,"2021-05-21T09-54-09Z-route.gpx",411,"Dasiyatis pastinaca","F",47,1,"hidden in sand",32.41424,34.86815,2.7,1,23.5,"sand next to rock rim","PARA0040","10:10",NA,"Snorkling+freedives",3
"44337Gador ShallowNo6.404m",2021-05-21,"Gador Reserve",32.41921,34.87021,"R","Secret shallow",404,1,7.3,1,"",23.5,"2021-05-21T09-54-09Z-route.gpx",412,"Dasiyatis pastinaca","F",52,1,"hidden in sand",32.41486,34.86856,2.7,1,23.5,"sand next to rock rim","PARA0040","10:03",NA,"Snorkling+freedives",3
"44343Gador DeepNo1.167m",2021-05-27,"Gador Deep",32.42213,34.8656,"S","50 deep",167,1,8,1,"",24.5,"210527G_D1043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44343Gador DeepNo2.116m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R","50 deep",116,1,8,1,"S",24.5,"210527G_D1027",426,"Dasiyatis pastinaca","",NA,NA,"swimming",32.42895,34.86685,NA,NA,NA,"","","10:15",NA,"Snorkling+freedives",3
"44343Gador DeepNo2.116m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R","50 deep",116,1,8,1,"S",24.5,"210527G_D1027",427,"Dasiyatis pastinaca","F",32,1,"hidden in sand",32.42874,34.86662,11.45,1,24.5,"sand","PARA0022","10:20",NA,"Snorkling+freedives",3
"44343Gador DeepNo2.116m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R","50 deep",116,1,8,1,"S",24.5,"210527G_D1027",428,"Dasiyatis pastinaca","",NA,NA,"swimming",32.42874,34.86634,NA,NA,NA,"","","10:31",NA,"Snorkling+freedives",3
"44343Gador DeepNo3.175m",2021-05-27,"Gador Deep",32.42213,34.8656,"R","50 deep",175,1,8,1,"",24.5,"210527G_D10",425,"Dasiyatis pastinaca","F-vis preg.",42,1,"resting",NA,NA,10.35,1,24.5,"sand pool","PARA0015","10:06",NA,"Snorkling+freedives",1
"44343Gador DeepNo4.448m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R","50 deep",448,1,8,1,"E",24.6,"210527G_D0936B",423,"Dasiyatis pastinaca","F-vis preg.",44,1,"resting",32.4292,34.86726,9.65,1,24.6,"sand pool","PARA0007","0:00",NA,"Snorkling+freedives",2
"44343Gador DeepNo4.448m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R","50 deep",448,1,8,1,"E",24.6,"210527G_D0936B",424,"Dasiyatis pastinaca","",NA,NA,"swimming",32.4292,34.86726,NA,NA,NA,"","","0:00",NA,"Snorkling+freedives",2
"44343Gador DeepNo5.850m",2021-05-27,"Gador Deep",32.42213,34.8656,"S-R-S","50 deep entry",850,1,8,1,"",24.5,"210527G_D0848",422,"Dasiyatis pastinaca","",NA,NA,"swimming",32.42878,34.86797,8.85,1,24.5,"sand","","9:13",NA,"Snorkling+freedives",1
"44347Gador ShallowNo1.170m",2021-05-31,"Gador Reserve",32.41921,34.87021,"S","50 shallow entry",170,1,5.4,1,"",NA,"210531Secret0843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44347Gador ShallowNo2.285m",2021-05-31,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",285,1,5.4,1,"E",NA,"210531Secret0832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44347Gador ShallowNo3.324m",2021-05-31,"Gador Reserve",32.41921,34.87021,"R","Secret shallow",324,1,5.4,1,"",NA,"210531Secret0843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44347Gador ShallowNo4.301m",2021-05-31,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",301,1,5.4,1,"W",NA,"210531Secret0804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44347Gador ShallowNo5.282m",2021-05-31,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",282,1,5.4,1,"E",NA,"210531Secret0749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44347Gador ShallowNo6.447m",2021-05-31,"Gador Reserve",32.41921,34.87021,"S","Secret shallow entry",447,1,5.4,1,"",NA,"210531Secret0728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44356Gador ShallowNo1.250m",2021-06-09,"Gador Reserve",32.41921,34.87021,"S-R","Kushi shallow entry",250,1,4.4,1,"",NA,"210609_Kushi_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44356Gador ShallowNo2.268m",2021-06-09,"Gador Reserve",32.41921,34.87021,"S-R","Kushi shallow",268,1,4.4,1,"W",NA,"210609_Kushi_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44356Gador ShallowNo3.286m",2021-06-09,"Gador Reserve",32.41921,34.87021,"R","Kushi shallow",286,1,4.4,1,"",NA,"210609_Kushi_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44356Gador ShallowNo4.360m",2021-06-09,"Gador Reserve",32.41921,34.87021,"R","Kushi shallow",360,1,4.4,1,"",NA,"210609_Kushi_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44356Gador ShallowNo5.362m",2021-06-09,"Gador Reserve",32.41921,34.87021,"S-R","Kushi shallow",362,1,4.4,1,"W",NA,"210609_Kushi_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44371Gador DeepNo1.949m",2021-06-24,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",949,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_15_13",429,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.41786,34.87027,4,1,25.5,"sand next to rock rim","","7:21",NA,"Snorkling+freedives",2
"44371Gador DeepNo1.949m",2021-06-24,"Gador Deep",32.42213,34.8656,"S-R-S","Secret deep entry",949,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_15_13",430,"Dasiyatis pastinaca","M",NA,NA,"swimming",32.41803,34.86998,4,1,25.5,"sand next to rock rim","","7:24",NA,"Snorkling+freedives",2
"44371Gador DeepNo2.218m",2021-06-24,"Gador Deep",32.42213,34.8656,"R","Secret deep",218,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_41_58",431,"Aetomylaeus bovinus","",90,2,"",32.41968,34.8647,5,1,25.5,"rock","80","7:47",NA,"Snorkling+freedives",4
"44371Gador DeepNo2.218m",2021-06-24,"Gador Deep",32.42213,34.8656,"R","Secret deep",218,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_41_58",432,"Dasiyatis pastinaca","",NA,NA,"swimming",32.41968,34.8647,5,1,25.7,"rock","81","7:47",NA,"Snorkling+freedives",4
"44371Gador DeepNo2.218m",2021-06-24,"Gador Deep",32.42213,34.8656,"R","Secret deep",218,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_41_58",433,"Dasiyatis pastinaca","",NA,NA,"swimming",32.41949,34.86429,NA,NA,25.7,"rock","","7:47",NA,"Snorkling+freedives",4
"44371Gador DeepNo2.218m",2021-06-24,"Gador Deep",32.42213,34.8656,"R","Secret deep",218,1,9.5,1,"",25.5,"OpenwaterSwimming_2021-06-24T07_41_58",434,"Taeniurops grabatus","",150,2,"swimming",32.41949,34.86429,NA,NA,25.7,"rock","","7:52",NA,"Snorkling+freedives",4
"44371Gador DeepNo3.142m",2021-06-24,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",142,1,9.5,1,"W",25.7,"OpenwaterSwimming_2021-06-24T07_58_38",435,"Guitarfish","",NA,NA,"hidden in sand",32.41877,34.86393,NA,NA,25.7,"sand next to rock rim","","8:03",NA,"Snorkling+freedives",2
"44371Gador DeepNo3.142m",2021-06-24,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",142,1,9.5,1,"W",25.7,"OpenwaterSwimming_2021-06-24T07_58_38",436,"Dasiyatis pastinaca","F",NA,NA,"hidden in sand",32.41877,34.86393,NA,NA,25.7,"sand next to rock rim","","8:08",NA,"Snorkling+freedives",2
"44371Gador DeepNo4.256m",2021-06-24,"Gador Deep",32.42213,34.8656,"S-R","Secret deep",256,1,9.5,1,"W",25.7,"OpenwaterSwimming_2021-06-24T08_09_37",437,"Dasiyatis chrysonota","F-vis preg.",NA,NA,"hidden in sand",32.41861,34.86383,NA,NA,25.7,"sand next to rock rim","","8:17",NA,"Snorkling+freedives",1
"44371Gador DeepNo5.149m",2021-06-24,"Gador Deep",32.42213,34.8656,"R","Secret deep",149,1,9.5,1,"",25.7,"OpenwaterSwimming_2021-06-24T08_15_42",438,"Dasiyatis pastinaca","F",NA,NA,"social interaction",32.4186,34.86503,NA,NA,NA,"sand next to rock rim","","8:30",NA,"Snorkling+freedives",1
"44371Gador DeepNo6.264m",2021-06-24,"Gador Deep",32.42213,34.8656,"S","Secret deep entry",264,1,9.5,1,"",25.7,"OpenwaterSwimming_2021-06-24T08_22_03",439,"Dasiyatis pastinaca","M",NA,NA,"social interaction",32.4186,34.86503,NA,NA,NA,"sand next to rock rim","","",NA,"Snorkling+freedives",2
"44371Gador DeepNo6.264m",2021-06-24,"Gador Deep",32.42213,34.8656,"S","Secret deep entry",264,1,9.5,1,"",25.7,"OpenwaterSwimming_2021-06-24T08_22_03",440,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.41906,34.86482,NA,NA,NA,"","","",NA,"Snorkling+freedives",2
"44371Gador ShallowNo7.286m",2021-06-24,"Gador Reserve",32.41921,34.87021,"S-R","Secret shallow",286,1,9.5,1,"W",25.7,"OpenwaterSwimming_2021-06-24T08_45_54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44371Gador ShallowNo8.180m",2021-06-24,"Gador Reserve",32.41921,34.87021,"S-R-R","Secret shallow",180,1,9.5,1,"",25.7,"OpenwaterSwimming_2021-06-24T08_55_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44371Gador ShallowNo9.119m",2021-06-24,"Gador Reserve",32.41921,34.87021,"S","Secret shallow",119,1,10.4,1,"",25.7,"OpenwaterSwimming_2021-06-24T09_00_46",441,"Dasiyatis pastinaca","M",NA,NA,"swimming",32.41545,34.88707,1,2,NA,"sand","","9:06",NA,"Snorkling+freedives",1
"44375Gador ShallowNo1.278m",2021-06-28,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",278,1,6.6,1,"W",NA,"OpenwaterSwimming_2021-06-28T09_26_44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44375Gador ShallowNo2.255m",2021-06-28,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",255,1,6.6,1,"",NA,"OpenwaterSwimming_2021-06-28T09_34_53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44375Gador ShallowNo3.270m",2021-06-28,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",270,1,6.6,1,"E",NA,"OpenwaterSwimming_2021-06-28T09_48_15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44375Gador ShallowNo4.292m",2021-06-28,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",292,1,6.6,1,"",NA,"OpenwaterSwimming_2021-06-28T10_02_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44375Gador ShallowNo5.138m",2021-06-28,"Gador Reserve",32.41921,34.87021,"","Shahar Transect",138,1,6.6,1,"",NA,"OpenwaterSwimming_2021-06-28T10_12_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44376Gador DeepNo1.2810m",2021-06-29,"Gador Deep",32.42213,34.8656,"S","50 deep entry",2810,1,8.8,1,"",27.2,"2021-06-29T04-59-30Z-route",442,"Dasiyatis pastinaca","F",NA,NA,"swimming",32.42803,34.8682,8.2,1,27.2,"rock","","0:00",NA,"Snorkling+freedives",1
"44376Gador DeepNo2.220m",2021-06-29,"Gador Deep",32.42213,34.8656,"S-R","50 deep",220,1,8.8,1,"",27.3,"2021-06-29T05-49-08Z-route",443,"Guitarfish","",134,1,"hidden in sand",32.42431,34.86727,9,1,27.3,"sand next to rock rim","PARA 0118","0:00",NA,"Snorkling+freedives",1
"44376Gador DeepNo3.295m",2021-06-29,"Gador Deep",32.42213,34.8656,"S-R","50 deep",295,1,8.8,1,"",27.3,"2021-06-29T06-08-26Z-route",444,"Dasiyatis pastinaca","M",NA,NA,"swimming",32.42433,34.86739,10,1,27.3,"rock","PARA 0122","9:09",NA,"Snorkling+freedives",2
"44376Gador DeepNo3.295m",2021-06-29,"Gador Deep",32.42213,34.8656,"S-R","50 deep",295,1,8.8,1,"",27.3,"2021-06-29T06-08-26Z-route",445,"Chelonia Mydas","",30,3,"swimming",32.42889,34.86655,5,2,25.8,"rock","","",NA,"Snorkling+freedives",2
"44376Gador DeepNo4.253m",2021-06-29,"Gador Deep",32.42213,34.8656,"S-R","50 deep",253,1,8,1,"",27.3,"2021-06-29T06-18-08Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44376Gador DeepNo5.822m",2021-06-29,"Gador Deep",32.42213,34.8656,"S-R","50 deep",822,1,8,1,"",27.3,"2021-06-29T06-23-04Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44479Gador DeepNo.1 248m",2021-10-10,"Gador Deep",32.42213,34.8656,"S-R-R","50 deep",248,1,10,1,"",25.8,"2021-10-10T05-28-45Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44479Gador DeepNo.2 225m",2021-10-10,"Gador Deep",32.42213,34.8656,"S-R","50 deep",225,1,10,1,"",25.8,"2021-10-10T05-50-44Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44479Gador DeepNo.3 415m",2021-10-10,"Gador Deep",32.42213,34.8656,"S-R","50 deep",415,1,10,1,"W",25.8,"2021-10-10T06-01-55Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44479Gador DeepNo.4 182m",2021-10-10,"Gador Deep",32.42213,34.8656,"R","50 deep",182,1,10,1,"",25.8,"2021-10-10T06-35-23Z-route",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44479Gador DeepNo.5 696m",2021-10-10,"Gador Deep",32.42213,34.8656,"S","50 deep",696,2,10,1,"",25.8,"2021-10-10T06-52-31Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44495Gador ShallowNo.1 120m",2021-10-26,"Gador Reserve",32.41921,34.87021,"S","Shahar Transect",120,2,13.5,1,"",24.1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44495Gador ShallowNo.2 324m",2021-10-26,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",324,1,13.5,1,"",24.1,"2021-10-26T07-19-40Z-route_1002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44495Gador ShallowNo.3 348m",2021-10-26,"Gador Reserve",32.41921,34.87021,"R","Shahar Transect",348,1,13.5,1,"",24.1,"2021-10-26T07-19-40Z-route1019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44495Gador ShallowNo.4 264m",2021-10-26,"Gador Reserve",32.41921,34.87021,"S-R","Shahar Transect",264,1,13.5,1,"",24.1,"2021-10-26T07-43-46Z-route1043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44497Gador DeepNo.1 1360m",2021-10-28,"Gador Deep",32.42213,34.8656,"S","Kushi deep Entry",1360,1,13,1,"",24.6,"2021-10-28T07-20-37Z-route",450,"Chelonia Mydas","",26,3,"resting",32.41468,34.86083,9,2,24.6,"sand","","8:00",NA,"Snorkling+freedives",1
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",451,"Chelonia Mydas","",26,1,"resting",32.415,34.86337,6.4,1,24.6,"rock","Para003","7:14",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",452,"Chelonia Mydas","",32,1,"resting",32.41527,34.8634,7,1,24.6,"rock","Para003","7:23",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",453,"Taeniurops grabatus","",45,1,"resting",32.41527,34.8634,7,1,24.6,"rock","Para003","7:23",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",454,"Aetomylaeus bovinus","",77,1,"resting",32.41527,34.8634,9,1,NA,"sand next to rock rim","para004","7:23",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",455,"Dasiyatis pastinaca","",NA,NA,"",32.41595,34.86347,NA,NA,NA,"","","7:28",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",456,"Dasiyatis pastinaca","",55,1,"hidden in sand",32.41647,34.86376,8.5,1,24.5,"sand next to rock rim","para0012","7:40",NA,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",457,"Dasiyatis pastinaca","",44,1,"hidden in sand",32.41702,34.86415,8.5,1,24.5,"sand next to rock rim","para0013","7:42",1,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",458,"Dasiyatis pastinaca","",24,1,"hidden in sand",32.41702,34.86415,8.5,1,24.5,"sand next to rock rim","para0013","7:42",1,"Snorkling+freedives",9
"44497Gador DeepNo.2 180m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",180,2,13,1,"",24.6,"",459,"Dasiyatis pastinaca","",NA,NA,"",32.4174,34.86479,NA,NA,NA,"","","7:50",NA,"Snorkling+freedives",9
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",460,"Dasiyatis pastinaca","",NA,NA,"",32.4174,34.86479,NA,NA,NA,"","","7:50",NA,"Snorkling+freedives",6
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",461,"Dasiyatis pastinaca","",NA,NA,"",NA,NA,NA,NA,NA,"","","7:56",NA,"Snorkling+freedives",6
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",462,"Chelonia mydas","",NA,NA,"swimming",32.4168,34.86483,NA,NA,NA,"","para0014","8:15",NA,"Snorkling+freedives",6
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",463,"Dasiyatis pastinaca","",42,1,"hidden in sand",32.41647,34.86533,6.9,1,24.6,"sand next to rock rim","para0015","8:20",1,"Snorkling+freedives",6
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",464,"Dasiyatis pastinaca","",29,1,"hidden in sand",32.41647,34.86533,6.9,1,24.6,"sand next to rock rim","para0016","8:20",1,"Snorkling+freedives",6
"44497Gador DeepNo.3 304m",2021-10-28,"Gador Deep",32.42213,34.8656,"R","Kushi deep",304,1,13,1,"",24.6,"2021-10-28T08-45-10Z-route.gpx",465,"Dasiyatis pastinaca","M",31,1,"hidden in sand",32.41647,34.86533,6.9,1,24.6,"sand next to rock rim","para0016","8:20",1,"Snorkling+freedives",6
"44497Gador DeepNo.4 163m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",163,1,13,1,"",24.6,"2021-10-28T09-06-36Z-route.gpx",466,"Dasiyatis pastinaca","M",NA,NA,"resting",32.41741,34.86479,6,1,24.6,"rock","para0017","8:57",1,"Snorkling+freedives",5
"44497Gador DeepNo.4 163m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",163,1,13,1,"",24.6,"2021-10-28T09-06-36Z-route.gpx",467,"Dasiyatis pastinaca","F",45,1,"",32.41679,34.8642,6.5,1,24.6,"sand next to rock rim","para0018","8:58",1,"Snorkling+freedives",5
"44497Gador DeepNo.4 163m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",163,1,13,1,"",24.6,"2021-10-28T09-06-36Z-route.gpx",468,"Dasiyatis pastinaca","F",42,1,"",32.41679,34.8642,6.5,1,24.6,"sand next to rock rim","para0018","8:58",1,"Snorkling+freedives",5
"44497Gador DeepNo.4 163m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",163,1,13,1,"",24.6,"2021-10-28T09-06-36Z-route.gpx",469,"Chelonia mydas","",NA,NA,"",32.4168,34.86484,5,1,24.6,"rock","para0019","9:03",NA,"Snorkling+freedives",5
"44497Gador DeepNo.4 163m",2021-10-28,"Gador Deep",32.42213,34.8656,"S-R","Kushi deep",163,1,13,1,"",24.6,"2021-10-28T09-06-36Z-route.gpx",470,"Chelonia mydas","",NA,NA,"",32.4168,34.86484,5,1,24.6,"rock","para0019","9:03",NA,"Snorkling+freedives",5
"44497Gador DeepNo.5 591m",2021-10-28,"Gador Deep",32.42213,34.8656,"S","Kushi deep Entry",591,1,13,1,"",24.6,"2021-10-28T09-20-57Z-track.gpx",471,"Dasiyatis chrysonota","",NA,NA,"hidden in sand",32.41648,34.86534,7.5,1,24.6,"sand","para0020","9:17",NA,"Snorkling+freedives",1
"44508Gador DeepNo.1 710m",2021-11-08,"Gador Deep",32.42213,34.8656,"S","50 deep entry",710,1,10.5,1,"",23.3,"2021-11-08T09-13-17Z-route.gpx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"44508Gador DeepNo.2 329m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",329,1,10.5,1,"",NA,"2021-11-08T09-39-34Z-route.gpx",472,"Himantura uarnak","F",62.5,1,"resting",32.42667,34.8667,8.9,1,23.3,"sand next to rock rim","para0024","9:47",NA,"Snorkling+freedives",2
"44508Gador DeepNo.2 329m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",329,1,10.5,1,"",NA,"2021-11-08T09-39-34Z-route.gpx",473,"Dasiyatis pastinaca","m",33.5,1,"bottom swimming",32.42579,34.8673,9,1,23.3,"sand next to rock rim","para0027","10:00",NA,"Snorkling+freedives",2
"44508Gador DeepNo.3 40m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",40,1,10.5,1,"",NA,"2021-11-08T10-07-44Z-route.gpx",474,"Dasiyatis pastinaca","F-vis preg.",50.1,1,"hidden in sand",32.42487,34.86664,8.55,1,23.2,"sand next to rock rim","para0028","10:09",1,"Snorkling+freedives",3
"44508Gador DeepNo.3 40m",2021-11-08,"Gador Deep",32.42213,34.8656,"S-R","50 deep",40,1,10.5,1,"",NA,"2021-11-08T10-07-44Z-route.gpx",475,"Dasiyatis pastinaca","",30,3,"hidden in sand",32.42487,34.86664,8.55,1,23.2,"sand next to rock rim","para0028","10:10",1,"Snorkling+freedives",3
